Fecha del pedido,País,Total,Ganancia
18/09/2018,México,1718.4,652.8
01/12/2015,México,3210.2,641.2
19/06/2018,Colombia,4130,1362.8
19/06/2018,Colombia,168.2,53.8
19/06/2018,Colombia,314,59.6
19/06/2018,Colombia,2843.7012,221.7012
19/06/2018,Colombia,7741.8,1857.6
19/06/2018,Colombia,177.6,24.8
15/09/2018,México,2300.5896,248.5896
15/09/2018,México,369.6,117.6
15/09/2018,México,67.8,2.6
22/05/2017,Nicaragua,1052.4,378.6
12/10/2015,México,2428,995
12/10/2015,México,201.6,-37.2
12/10/2015,México,539,32.2
20/07/2017,México,86,6
20/07/2017,México,1112.8,545.2
20/07/2017,México,691.2,27.6
20/07/2017,México,6631.1112,1115.1112
23/06/2015,Chile,2727.6,136.2
23/06/2015,Chile,82.4,4
31/12/2018,Trinidad y Tobago,1354.8,175.8
16/10/2018,Perú,585.36,38.76
07/11/2017,Brasil,320.4,108.8
10/03/2018,Cuba,1622,308
09/02/2015,Cuba,4228.2,887.4
09/02/2015,Cuba,6185.6,2350.4
26/12/2016,Nicaragua,345.6,145
26/12/2016,Nicaragua,488.6,171
24/11/2017,El Salvador,43.6,15.2
09/09/2015,Brasil,522,5
20/11/2016,Panamá,335.16,33.36
20/11/2016,Panamá,887.4,73.8
25/11/2018,Brasil,4613,1244.6
13/06/2018,Colombia,1897,948
04/01/2015,México,1655.4824,494.2824
04/01/2015,México,2225.6,132.8
06/05/2016,México,12147.2,303.2
20/12/2017,México,1846.8,812.4
20/12/2017,México,99.6,35.8
20/12/2017,México,189.2,18.8
21/11/2016,México,8632,2934
03/06/2017,Venezuela,835.2,27.2
27/12/2017,Brasil,1720,584.8
27/12/2017,Brasil,157.6,29.6
27/12/2017,Brasil,193.6,13.2
27/12/2017,Brasil,2597.4,207.6
27/12/2017,Brasil,2295.7992,41.3992
27/12/2017,Brasil,279.6,0
27/12/2017,Brasil,1785.6,178.4
27/12/2017,Brasil,6128.4,1777.2
29/11/2015,Cuba,361.2,54
29/11/2015,Cuba,210.8,31.6
29/11/2015,Cuba,734.4,50.4
29/11/2015,Cuba,93.2,0
28/06/2015,México,557.8,256.4
07/10/2016,El Salvador,344,24
18/11/2018,México,1452.16,398.56
18/11/2018,México,6938.4,0
03/12/2018,Colombia,1538.4,260.8
03/12/2018,Colombia,2502,800.4
08/10/2017,República Dominicana,170.72,-23.48
08/10/2017,República Dominicana,259.36,-19.64
08/10/2017,República Dominicana,115.68,24.48
14/09/2017,México,588,123
14/09/2017,México,465,22.8
14/09/2017,México,4902.6,2157
19/09/2016,México,92,26.6
11/10/2015,Cuba,112.8,24.8
07/11/2016,México,1106,21
07/11/2016,México,644.4,115.6
07/11/2016,México,10033.4928,1789.4928
07/11/2016,México,899.2,241.6
07/11/2016,México,115.2,11.2
14/12/2015,Brasil,228.6,88.8
14/12/2015,Brasil,826,330
14/12/2015,Brasil,1110.8,444
14/12/2015,Brasil,637.6,127.2
26/07/2017,México,1699,152
28/05/2017,Guatemala,4448.8,177.6
28/05/2017,Guatemala,136.6,53.2
01/08/2018,República Dominicana,147.52,53.12
30/12/2015,Guatemala,2054.4,492.8
16/07/2018,Colombia,1098,384
16/07/2018,Colombia,5078.2232,803.8232
15/09/2018,México,38.6,14.2
15/09/2018,México,359,143
01/11/2017,Nicaragua,586.4,234.4
01/11/2017,Nicaragua,1184,82
11/04/2016,Brasil,1328.4,292.2
25/03/2017,Colombia,289.6,28.8
25/03/2017,Colombia,1642.8,656.4
17/12/2015,República Dominicana,1135.2,-662.4
04/10/2017,Brasil,3038.4,394.8
04/10/2017,Brasil,538.4,42.4
06/06/2016,México,752.16,-66.24
13/05/2018,Guatemala,843,185
10/06/2015,Brasil,1303.2,143.2
10/06/2015,Brasil,358.4,172
13/03/2018,México,1106.4,376
13/03/2018,México,442.4,79.2
13/03/2018,México,1276.8,399
04/04/2018,El Salvador,382.4,87.2
07/03/2017,México,3953.2776,506.8776
18/07/2017,México,925,92
18/07/2017,México,860,154
18/07/2017,México,1270.8,419.2
03/10/2017,Brasil,201,40.2
03/10/2017,Brasil,5337.6,0
04/02/2018,México,3318.4,232
05/05/2016,México,452.16,-0.24
05/05/2016,México,556,138.4
05/05/2016,México,198.2,53.4
27/09/2016,Guatemala,19021.0816,8728.2816
27/09/2016,Guatemala,3437.4,1649.4
27/09/2016,Guatemala,1709.6,700.8
27/07/2018,Guatemala,1493.8,134.4
27/07/2018,Guatemala,1420.8,70.4
27/07/2018,Guatemala,6128.4,1777.2
20/06/2018,Cuba,237,33
20/06/2018,Cuba,1372.2,644.4
14/07/2015,Guatemala,5839.2,2510.4
14/07/2015,Guatemala,2354.8,1036
14/07/2015,Guatemala,172,12
14/07/2015,Guatemala,672.8,60.4
14/07/2015,Guatemala,376.4,41.4
14/07/2015,Guatemala,133.2,22.2
05/01/2016,Brasil,232.8,18.6
05/01/2016,Brasil,5799.378,1092.378
05/01/2016,Brasil,1083.6,108
05/01/2016,Brasil,351,31.2
07/09/2017,México,4946.4,1978.2
07/09/2017,México,1503.04,-206.96
07/09/2017,México,292.2,105
07/09/2017,México,456,185.6
20/05/2015,México,178.2,3
19/02/2016,Brasil,1409.4,295.8
19/02/2016,Brasil,5831.2,2740.4
19/02/2016,Brasil,4363.2,43.2
19/02/2016,Brasil,8207,3529
19/02/2016,Brasil,59.2,0.4
19/02/2016,Brasil,7956,1909.2
19/02/2016,Brasil,134.4,24
23/11/2015,México,437,122
23/11/2015,México,671,134
07/09/2015,Guatemala,386.8,181.6
25/06/2018,Honduras,112.8,-73.6
30/08/2016,México,447.52,-5.68
15/06/2017,Brasil,3425.136,610.736
15/06/2017,Brasil,669.6,227.6
15/06/2017,Brasil,3475.8,903.6
15/06/2017,Brasil,222,53.2
15/06/2017,Brasil,337.2,90.6
27/11/2016,Guatemala,1009.2,282
05/12/2016,Honduras,117.12,-50.88
05/12/2016,Honduras,7972.32,-1993.28
04/10/2018,Venezuela,403.2,-74.4
04/10/2018,Venezuela,175.2,-6.4
04/10/2018,Venezuela,1713.6,-343
10/11/2017,Honduras,811.68,107.68
18/12/2018,Cuba,194.8,70
08/10/2018,Colombia,149.2,16.4
08/10/2018,Colombia,101.2,16
22/03/2016,Venezuela,200.64,-104.16
09/05/2017,México,3059.2,0
09/05/2017,México,385.8,81
12/04/2016,Colombia,1305.6,626.4
12/04/2016,Colombia,972.6,135.6
31/05/2018,República Dominicana,2158.72,458.72
20/10/2015,México,1302.72,-0.48
04/06/2015,Brasil,663.6,79.6
04/06/2015,Brasil,541.2,210.6
28/12/2017,Panamá,191.52,-13.08
25/06/2017,Nicaragua,708.8,99.2
25/06/2017,Nicaragua,422.4,164
05/07/2017,Brasil,5374,1450
17/09/2018,República Dominicana,959.36,167.36
02/07/2018,México,1546,200
15/04/2018,México,1025.4,133.2
07/04/2016,México,4452,-1113
07/04/2016,México,996.96,-187.44
07/04/2016,México,7588.5924,212.7924
02/12/2018,México,3276,622
23/02/2018,Cuba,764.4,0
23/02/2018,Cuba,5523.6,1214.8
25/12/2017,Argentina,427.2,-284.8
16/09/2016,Nicaragua,10639.678,-21.322
12/03/2018,Nicaragua,169.8,40.2
12/03/2018,Nicaragua,964.2,124.8
07/07/2017,Honduras,161.28,10.08
07/07/2017,Honduras,202.32,-131.68
22/05/2018,Brasil,404.4,-404.4
30/11/2017,México,512.8,164
08/09/2018,México,882,237.6
14/12/2016,Colombia,6370.234,689.234
14/12/2016,Colombia,1457.6,174.4
14/12/2016,Colombia,3268.4,1438
03/09/2017,Perú,1974.24,-592.96
03/09/2017,Perú,2370.72,-1027.68
24/07/2015,Guatemala,1242.6,322.8
24/07/2015,Guatemala,96.6,1.8
29/12/2018,Brasil,197,98.4
29/12/2018,Brasil,1121.4,380.8
29/12/2018,Brasil,4296,1632
29/12/2018,Brasil,140.4,64.2
29/11/2015,Guatemala,2541.3072,962.5072
01/08/2017,México,609,157.8
27/09/2017,Panamá,468.48,-289.92
04/01/2017,Nicaragua,478.8,65.8
19/12/2018,Panamá,185.64,-123.76
09/11/2017,México,342.4,27.2
09/11/2017,México,148.8,22
01/01/2017,Panamá,1798.56,29.76
01/01/2017,Panamá,154.44,20.04
25/11/2018,Honduras,1466.88,-220.32
04/05/2016,Brasil,15162.8136,6806.0136
04/05/2016,Brasil,800,192
24/10/2018,República Dominicana,591.36,36.96
18/08/2015,Honduras,973.2,-340.8
18/08/2015,Honduras,218.88,-113.12
18/08/2015,Honduras,48,-19.2
18/06/2018,República Dominicana,646.4,24
25/10/2016,República Dominicana,2675.5344,-141.2656
25/10/2016,República Dominicana,512,-96
17/08/2017,Brasil,1018.8,243
17/08/2017,Brasil,162.4,58.4
17/12/2018,México,1307.4,470.4
10/10/2018,Guatemala,4472,1475
10/10/2018,Guatemala,6578.4,2367.6
20/05/2016,Honduras,116.28,-4.32
22/09/2017,México,6805,748
22/09/2017,México,219,81
22/09/2017,México,985,492
10/04/2018,República Dominicana,1390.32,-324.48
10/04/2018,República Dominicana,1506.96,74.76
20/12/2018,República Dominicana,153.92,38.32
31/10/2018,Honduras,351,-182
23/05/2017,Chile,180.6,15.4
11/11/2016,México,1395.72,-791.28
11/11/2016,México,637.6,293.2
11/11/2016,México,166.8,74.4
11/11/2016,México,11719.7136,3614.9136
11/11/2016,México,328,131.2
11/11/2016,México,152.4,45.6
08/08/2016,Brasil,1467,528
08/08/2016,Brasil,309,49
08/08/2016,Brasil,3829,268
08/08/2016,Brasil,96,21.6
08/08/2016,Brasil,24610.6,5660.2
08/08/2016,Brasil,15349.6,5524.4
08/08/2016,Brasil,3403.8,1123.2
15/10/2015,Honduras,1199.52,-360.48
15/10/2015,Honduras,1142.4,-476
30/11/2016,Brasil,2467.8,542.4
18/06/2018,República Dominicana,450.24,-11.36
07/09/2015,México,103.2,8.8
27/09/2018,Panamá,234,31.2
29/08/2018,México,21423,5569
26/10/2016,Nicaragua,2214,928.8
26/10/2016,Nicaragua,165.6,61.2
02/03/2017,México,324.4,107
02/03/2017,México,12701.7456,4046.1456
15/09/2018,Panamá,856.08,-157.12
09/08/2017,México,4064.4,202.8
31/10/2017,Nicaragua,198.4,1.8
22/05/2015,Venezuela,2068.44,-1310.76
22/05/2015,Venezuela,10540.2,-3162.8
22/05/2015,Venezuela,1165.44,19.04
22/05/2015,Venezuela,666.36,-200.04
22/05/2015,Venezuela,576,-96
22/05/2015,Venezuela,623.16,-0.24
15/07/2016,Guatemala,93.4,4.6
04/08/2017,Argentina,636.96,-127.84
22/08/2017,México,141,28.2
23/02/2015,México,1578.4,-0.6
30/05/2017,México,6135.6,61.2
01/12/2015,Cuba,723.2,144.4
28/10/2018,Honduras,377.76,49.76
19/10/2016,Nicaragua,586.6,110.6
01/12/2018,Honduras,722.88,-385.92
23/04/2018,México,409.8,159.6
06/12/2016,México,2954.24,258.24
06/12/2016,México,3657.6,410.6
14/10/2016,Brasil,14605,5988
31/10/2017,República Dominicana,1823.76,-760.44
08/03/2016,México,263.2,112.8
26/06/2017,Haití,239.28,-8.12
26/06/2017,Haití,179.64,-99.36
26/06/2017,Haití,99.72,3.12
16/08/2015,México,99.2,25.6
16/08/2015,México,1589.12,119.12
07/11/2017,Honduras,3107.52,-311.28
07/11/2017,Honduras,116.16,-31.04
07/11/2017,Honduras,109.44,-56.56
07/11/2017,Honduras,174.24,-64.16
07/11/2017,Honduras,1074.6,-519.4
07/11/2017,Honduras,356.4,-160.8
07/11/2017,Honduras,486.12,-81.08
07/11/2017,Honduras,266.4,44
07/11/2017,Honduras,1636.56,-954.84
07/11/2017,Honduras,105.12,-14.28
29/12/2017,Honduras,746.4,-337.6
20/08/2018,Brasil,7952.064,2454.064
20/08/2018,Brasil,7904.16,3785.16
27/10/2018,Brasil,202.88,-233.52
27/10/2018,Brasil,507.2,-495.2
27/10/2018,Brasil,311.68,-164.32
21/09/2017,Cuba,3822.1404,413.5404
07/04/2015,República Dominicana,59.68,20.08
04/03/2018,Panamá,1435.2,91.2
26/04/2017,México,966,9.6
26/04/2017,México,569.8,261.8
09/06/2018,México,3420.8,0
29/11/2017,México,8768.428,3759.428
29/10/2017,México,154.8,13.2
29/10/2017,México,502.4,0
27/01/2015,República Dominicana,345.6,72.6
24/06/2018,México,156.4,57.8
24/06/2018,México,252,126
12/05/2017,México,6018.88,525.28
12/05/2017,México,516.8,-19.6
12/05/2017,México,585.36,38.76
12/05/2017,México,6975.84,174.24
12/12/2016,México,214,81.2
22/12/2018,Argentina,9192.6,-1685.4
22/12/2018,Argentina,1363.68,113.28
23/04/2016,Cuba,3460.8,1556.8
23/04/2016,Cuba,6807.6,2246.4
23/04/2016,Cuba,60.4,24.4
23/04/2016,Cuba,360.8,86.4
23/04/2016,Cuba,279.6,41.4
12/09/2016,Cuba,298.8,74.4
16/10/2016,Venezuela,400.32,-253.68
16/10/2016,Venezuela,2090.1296,-77.0704
16/10/2016,Venezuela,319.68,31.68
16/10/2016,Venezuela,500.04,-33.36
16/10/2016,Venezuela,89.04,-13.36
12/08/2016,Honduras,162.48,-84.32
12/08/2016,Honduras,1333.44,-178.16
12/08/2016,Honduras,225.12,6.72
12/08/2016,Honduras,948,-174
24/04/2017,República Dominicana,8061.0768,-1334.1232
08/09/2015,Guatemala,372,156
08/09/2015,Guatemala,4577,640
02/12/2015,Nicaragua,1021.8,10.2
02/12/2015,Nicaragua,1176.6,129
02/12/2015,Nicaragua,273.2,84.4
02/12/2015,Nicaragua,63.4,22
02/12/2015,Nicaragua,766.2,214.2
21/03/2018,México,195.8,54.8
21/03/2018,México,1343,604
20/06/2017,México,10081.3968,686.1968
17/08/2016,Brasil,1100.8,32.8
08/10/2017,Panamá,873,-364
08/10/2017,Panamá,31.8,-9.6
12/09/2018,Honduras,2605.2,-1130.8
12/09/2018,Honduras,387,-258
14/09/2016,Panamá,5356.8,-2679.2
14/09/2016,Panamá,466.2,77
14/09/2016,Panamá,348,-41
18/12/2016,Honduras,877.32,-453.48
16/09/2015,Colombia,2025.6,952
16/09/2015,Colombia,1212.8,60
30/05/2016,México,157.6,31.2
30/05/2016,México,1918.8,690
30/05/2016,México,918.6,376.6
30/05/2016,México,3281.4,851.4
20/11/2017,Cuba,1918.5552,745.7552
01/11/2017,Honduras,3139.2,-2040.8
28/08/2018,República Dominicana,732.8,192.2
28/08/2018,República Dominicana,2592.48,-324.12
12/07/2015,El Salvador,246,98.4
05/09/2016,México,50.8,20.2
27/02/2017,México,1921.28,216.08
26/12/2016,Bolivia,956,37.6
26/12/2016,Bolivia,968.06,95.06
26/12/2016,Bolivia,87.2,30.4
26/12/2016,Bolivia,3890.4,738.4
10/10/2016,Colombia,435.6,78
04/09/2016,Argentina,351.84,-0.16
10/03/2018,Brasil,402.8,8
10/03/2018,Brasil,264,84
10/03/2018,Brasil,205,82
10/03/2018,Brasil,452,148.8
10/03/2018,Brasil,460.8,160
10/03/2018,Brasil,150.8,58.8
25/10/2018,El Salvador,642.4,314.4
09/05/2015,Honduras,1677.24,-1118.16
06/07/2016,Honduras,2288.4264,-734.9736
01/01/2016,Honduras,4681.8,-1248.6
01/01/2016,Honduras,522.24,-148.16
26/12/2018,El Salvador,1288,334.8
26/12/2018,El Salvador,18207,4369.4
26/12/2018,El Salvador,526.4,225.6
19/09/2018,Argentina,279.36,-88.64
19/09/2016,Brasil,215.2,83.2
26/11/2018,República Dominicana,5178.0624,-1181.1376
22/08/2018,México,175.56,-96.64
22/08/2018,México,6242.4,312
22/08/2018,México,3113.04,-675.36
22/08/2018,México,886.08,-210.52
19/03/2018,Brasil,175.8,76.8
27/11/2018,El Salvador,978,116
03/06/2018,Nicaragua,18103,543
03/06/2018,Nicaragua,370.4,36.8
20/05/2018,El Salvador,6022.8,2288.4
20/05/2018,El Salvador,1008,423
26/11/2018,México,562.8,246.4
28/07/2015,México,1179.2,330
28/07/2015,México,4044,1132
28/07/2015,México,3470,694
03/06/2018,República Dominicana,3886.08,-145.92
03/06/2018,República Dominicana,330.88,28.48
03/06/2018,República Dominicana,107.52,7.92
03/06/2018,República Dominicana,588.16,14.56
03/06/2018,República Dominicana,112.32,17.92
03/06/2018,República Dominicana,119.52,7.32
01/05/2016,Honduras,6573.96,218.16
11/10/2015,República Dominicana,530.88,-53.12
11/10/2015,República Dominicana,9040.32,1015.92
11/10/2015,República Dominicana,7817.208,-1294.792
13/06/2018,Argentina,174.12,11.52
13/06/2018,Argentina,108.36,-9.04
27/02/2017,Panamá,355.32,-6.48
16/11/2015,Guatemala,6182.4,556.4
16/11/2015,Guatemala,520.8,187.2
16/07/2017,México,976.6428,301.2428
16/07/2017,México,58.8,17.6
10/06/2015,República Dominicana,340.64,76.64
10/06/2015,República Dominicana,181.12,-6.88
10/06/2015,República Dominicana,624,85.8
11/08/2016,El Salvador,4516,44.8
11/08/2016,El Salvador,213.6,2
30/10/2016,Brasil,11693.6,1870.4
04/07/2017,El Salvador,3964,872
17/08/2017,México,511.6,189.2
23/05/2018,México,1243.2,596
23/05/2018,México,1021.8,10.2
20/11/2016,Guatemala,743.4,178.2
20/11/2016,Guatemala,126.2,42.8
03/10/2016,Panamá,512.64,-128.16
13/08/2015,Brasil,6182.4,2534
21/07/2016,Panamá,1271.16,-763.84
25/10/2018,Argentina,215.28,-14.72
20/02/2018,República Dominicana,923.04,-35.16
09/07/2018,México,8180.2,3025.4
09/07/2018,México,102,0
20/12/2017,Brasil,3704,296
20/12/2017,Brasil,2856.6,0
20/12/2017,Brasil,260.4,67.2
27/12/2017,México,127.6,47.2
08/11/2018,El Salvador,11934,2863.8
05/04/2015,Brasil,2928,468
05/04/2015,Brasil,10639.678,-21.322
05/04/2015,Brasil,5266.4,210.4
05/04/2015,Brasil,757.6,310.4
05/04/2015,Brasil,594,189
05/04/2015,Brasil,2075.4,643.2
05/04/2015,Brasil,186.8,9.2
04/12/2017,Honduras,2954.52,147.72
10/01/2018,México,1802.24,89.44
10/01/2018,México,4321.6,1080
10/01/2018,México,265.8,37.2
10/01/2018,México,2252.4,787.8
10/01/2018,México,400.08,-226.72
03/07/2018,Guatemala,379,56.8
29/12/2016,Nicaragua,175.6,47.4
29/12/2016,Nicaragua,63.4,22
29/12/2016,Nicaragua,186.4,80
18/11/2018,Colombia,830.4,24.6
06/10/2018,México,265.2,52.8
06/10/2018,México,4083.6,775.8
06/10/2018,México,10151.68,3298.88
14/08/2017,México,1855.2,-69.8
20/11/2016,Panamá,1639.68,-382.72
22/03/2017,Brasil,2932.9224,199.3224
22/03/2017,Brasil,345.4,110.4
03/01/2016,El Salvador,4173.4,2085.6
20/11/2018,Honduras,255.36,-158.24
20/11/2018,Honduras,663.84,-66.56
20/11/2018,Honduras,125.28,-81.52
29/04/2015,México,1089.12,298.92
03/05/2017,México,211.44,35.04
24/06/2018,México,124.4,16
28/07/2015,México,1111.2,200
28/07/2015,México,4231.9192,415.5192
20/10/2016,México,187.6,80.4
13/09/2016,Panamá,667.68,100.08
13/09/2016,Panamá,492.48,-254.52
05/10/2017,México,478,109
05/10/2017,México,787,377
03/01/2016,México,465.6,97.6
02/10/2018,México,397,51
02/10/2018,México,1682,740
02/10/2018,México,5408.2,2378.6
02/10/2018,México,669.6,207.2
02/10/2018,México,131.8,13
02/10/2018,México,406,105.2
02/10/2018,México,4051.2,526.4
02/10/2018,México,600,144
02/10/2018,México,7471.8,3585.6
02/10/2018,México,2677.44,200.64
02/10/2018,México,3417.2,1366.8
02/10/2018,México,249.2,2.4
02/10/2018,México,1692,253.8
29/07/2015,El Salvador,1206.4,409.6
29/07/2015,El Salvador,13126.4,3773.4
12/07/2017,Honduras,37.08,-16.72
19/09/2018,Honduras,946.08,-268.32
09/08/2018,Nicaragua,277.8,75
25/07/2018,Honduras,1759.914,-742.086
17/12/2017,Chile,24235.4,242.2
17/12/2017,Chile,6582.4,1380.8
24/10/2017,Honduras,1143.24,-57.96
24/10/2017,Honduras,79.92,-50.88
12/06/2017,El Salvador,142.4,4
12/06/2017,El Salvador,12272,5276.8
12/06/2017,El Salvador,219,81
12/06/2017,El Salvador,2486.4,123.2
23/06/2016,Brasil,5518.72,689.52
21/11/2018,Honduras,387.36,-103.44
21/11/2018,Honduras,398.64,-46.56
21/11/2018,Honduras,703.2,-468.8
21/11/2018,Honduras,1583.28,-1029.52
21/11/2018,Honduras,2265.6,-1472.8
21/11/2018,Honduras,266.28,35.28
21/11/2018,Honduras,7817.76,-4821.24
30/06/2018,Venezuela,5145.48,-7203.72
30/06/2018,Venezuela,210.96,-14.24
12/11/2017,México,532.8,74.4
11/09/2016,México,312.8,124.8
06/06/2018,México,73,27
08/03/2017,México,3754,976
28/11/2018,México,5368,858
05/08/2018,El Salvador,2683.2,885
01/02/2017,México,302.4,-55.8
01/02/2017,México,1305.6,300
01/02/2017,México,2445.6,-275.4
01/02/2017,México,688.8,274.4
05/05/2017,Nicaragua,2888.4,288.6
21/06/2018,México,838.2,393.8
28/09/2017,Brasil,224.48,-123.52
28/09/2017,Brasil,1378.56,-413.64
28/09/2017,Brasil,389.44,-389.76
28/09/2017,Brasil,1366.08,-1912.72
28/09/2017,Brasil,48.24,-37.56
06/03/2017,Brasil,83.04,-29.16
06/03/2017,Brasil,842.56,-759.04
24/09/2018,Brasil,320.4,-104.4
18/10/2018,Brasil,530.56,-438.24
18/10/2018,Brasil,51.76,-67.44
27/06/2017,Brasil,125.6,-128.8
27/06/2017,Brasil,2055.2,-2518.6
27/06/2017,Brasil,267.84,-194.56
27/06/2017,Brasil,58.56,-77.64
20/12/2017,Brasil,1367.36,-410.24
30/10/2017,Brasil,108,-102.6
30/10/2017,Brasil,828,-579.6
03/10/2018,Brasil,404.4,-404.4
27/09/2016,Brasil,1207.44,-1359.36
18/06/2018,Brasil,1300.8232,-1313.9768
18/06/2018,Brasil,320,-136
25/05/2017,Brasil,941.92,-1201.48
25/05/2017,Brasil,145.6,-105.6
25/05/2017,Brasil,765.44,-880.96
25/05/2017,Brasil,128.48,-35.52
25/05/2017,Brasil,1015.2,-1497.8
25/05/2017,Brasil,6268.0224,-9167.1776
25/05/2017,Brasil,69.44,-41.76
15/05/2018,Brasil,1202.88,-513.52
15/05/2018,Brasil,552.72,-291.48
15/05/2018,Brasil,363.2,-227.2
04/07/2018,Brasil,2117.28,-529.32
04/07/2018,Brasil,1334.4,-934.4
04/07/2018,Brasil,170.88,-252.32
09/12/2018,Brasil,312,-226.2
18/06/2017,Brasil,1384.32,-519.68
29/10/2018,Brasil,1656,-2028.8
29/10/2018,Brasil,2889.44,-3828.56
29/10/2018,Brasil,225.36,-299.04
17/01/2018,Brasil,675.84,-608.76
28/04/2016,Brasil,627.2,-627.8
28/04/2016,Brasil,765.1152,-407.6848
13/06/2015,Brasil,107.04,-85.76
06/05/2018,Brasil,179.6,-184.4
14/10/2015,Brasil,267.52,-114.08
03/04/2015,Brasil,1535.2452,-1627.9548
03/04/2015,Brasil,1147.6728,-611.5272
03/04/2015,Brasil,4556.64,-3075.96
03/04/2015,Brasil,184.8,-51.2
01/06/2017,Brasil,109.2,-79.2
01/06/2017,Brasil,1336.96,-802.24
18/05/2015,Brasil,8498,-7861
25/08/2015,Brasil,151.44,-193.56
12/10/2017,Brasil,1565.28,-900.72
22/10/2015,Brasil,254.16,-171.64
16/05/2018,Brasil,3500.88,-3851.52
27/08/2016,Brasil,2917.92,-3939.48
14/03/2018,Brasil,274.4,-144.4
14/03/2018,Brasil,194.8,-117.2
06/11/2016,Brasil,1761.44,-484.56
01/06/2015,Brasil,71.84,-50.56
01/06/2015,Brasil,2534.862,-1160.138
24/07/2017,Brasil,3498.72,-1137.48
24/07/2017,Brasil,303.84,-76.56
12/09/2018,Brasil,4641.28,-5453.52
24/02/2015,Brasil,1432.64,-859.76
18/02/2016,Brasil,114,-48.6
18/02/2016,Brasil,392,-383
18/02/2016,Brasil,35.84,-14.56
18/02/2016,Brasil,542.8,-502.2
25/06/2018,Brasil,123.52,-145.28
25/06/2018,Brasil,1058.4,-370.8
25/06/2018,Brasil,811.44,-426.16
14/06/2015,Brasil,151.92,-83.88
14/06/2015,Brasil,2153.76,-2317.84
14/06/2015,Brasil,916.8,-687.6
14/06/2015,Brasil,263.6,-330.4
26/06/2017,Brasil,1055.68,-1531.12
26/06/2017,Brasil,577.2,-505.8
23/01/2018,Brasil,146.88,-117.72
18/06/2018,Brasil,307.84,-362.56
18/06/2018,Brasil,260.16,-149.84
29/12/2016,Brasil,570.72,-528.48
29/12/2016,Brasil,2910,-727.8
29/12/2016,Brasil,167.76,-251.64
29/12/2016,Brasil,1020,-612
24/04/2017,Brasil,235.6,-200.4
24/04/2017,Brasil,353.2,-441.8
24/04/2017,Brasil,70.72,-83.28
20/04/2015,Brasil,2303.84,-2247.56
